time,channel1,channel2,channel3,channel4,channel5
0.928,-0.008225880451109,-0.00836543580279,-0.010754945566846,0.012254282107466,0.018279779745712
0.932,-0.008235063938506,-0.008366036816363,-0.010755786985849,0.012252527147833,0.018286823624789
0.936,-0.008226409343053,-0.008366758032651,-0.010757205377881,0.012252455026204,0.018274130218124
0.94,-0.008214244828333,-0.008365772370391,-0.010757926594169,0.012252743512719,0.018266557447103
0.944,-0.00821422078779,-0.008366084897449,-0.010760306607919,0.012252743512719,0.018274442745182
0.948,-0.008227659451285,-0.00836560408659,-0.010764249256959,0.012250315417884,0.018283049259549
0.952,-0.008235713033165,-0.00836560408659,-0.010764681986731,0.012251325120687,0.018276967002189
0.956,-0.008231505938153,-0.008365964694734,-0.010766821595052,0.012252719472176,0.018270500096142
0.96,-0.008227010356626,-0.008367839857082,-0.010767446649168,0.012249113390737,0.018285020584069
0.964,-0.008227250762055,-0.008368296627398,-0.010761532675608,0.012251445323401,0.01828494846244
0.968,-0.008226144897081,-0.008369907343774,-0.010753238688299,0.012259378702567,0.018279659542997
0.972,-0.008219509707233,-0.008368945722057,-0.010754056066758,0.012259450824195,0.018279635502454
0.976,-0.008220351126236,-0.008368585113913,-0.010761773081037,0.012256133229272,0.018288939192566
0.98,-0.008227322883684,-0.008369763100516,-0.010761123986378,0.012259931635054,0.018305455045556
0.984,-0.008232900289643,-0.008368729357171,-0.010751940498981,0.012261325986544,0.018308508194507
0.988,-0.008228572991916,-0.008364522262159,-0.010745713998363,0.012261854878488,0.018301897045203
0.992,-0.008217874950315,-0.008365459843333,-0.010744175403616,0.012260700932427,0.018296848531188
0.996,-0.008213451490416,-0.008367286924595,-0.010745810160535,0.012259114256594,0.018300094004483
1,-0.008217081612398,-0.008369065924772,-0.010748382498628,0.012255988986014,0.018297593788019
1.004,-0.008219076977461,-0.008371037249291,-0.010749873012289,0.012234352497381,0.018289444043967
1.008,-0.008223332153559,-0.008368921681514,-0.010751796255723,0.012233294713493,0.018278313272593
1.012,-0.008226048734909,-0.008365195397361,-0.010753791620786,0.012243896592923,0.018279178732138
1.016,-0.008225736207851,-0.008366685911022,-0.010755907188563,0.01225365705335,0.018281029853944
1.02,-0.00822441397799,-0.008368200465226,-0.010757565986025,0.012261398108172,0.018276390029159
1.024,-0.008225904491652,-0.008367719654368,-0.010756868810281,0.012259787391796,0.018271918488175
